"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"sandstone","chisel:sandstonered-scribbles",13,"Red Sandstone Scribbles",""
"sandstone","chisel:sandstonered-scribbles",14,"Red Sandstone Scribbles",""
"sandstone","chisel:sandstonered-scribbles",15,"Red Sandstone Scribbles",""
"sandstone","chisel:sandstonered1",0,"Red Sandstone",""
"sandstone","chisel:sandstonered1",1,"Red Sandstone",""
"sandstone","chisel:sandstonered1",2,"Red Sandstone",""
"sandstone","chisel:sandstonered1",3,"Red Sandstone",""
"sandstone","chisel:sandstonered1",4,"Red Sandstone",""
"sandstone","chisel:sandstonered1",5,"Red Sandstone",""
"sandstone","chisel:sandstonered1",6,"Red Sandstone",""
"sandstone","chisel:sandstonered1",7,"Red Sandstone",""
"sandstone","chisel:sandstonered1",8,"Red Sandstone",""
"sandstone","chisel:sandstonered1",9,"Red Sandstone",""
"sandstone","chisel:sandstonered2",0,"Red Sandstone",""
"sandstone","chisel:sandstonered2",1,"Red Sandstone",""
"sandstone","chisel:sandstonered2",2,"Red Sandstone",""
"sandstone","chisel:sandstonered2",3,"Red Sandstone",""
"sandstone","chisel:sandstonered2",4,"Red Sandstone",""
"sandstone","chisel:sandstonered2",5,"Red Sandstone",""
"sandstone","chisel:sandstonered2",6,"Red Sandstone",""
"sandstone","chisel:sandstonered2",7,"Red Sandstone",""
"sandstone","chisel:sandstoneyellow",0,"Sandstone",""
"sandstone","chisel:sandstoneyellow",1,"Sandstone",""
"sandstone","chisel:sandstoneyellow",2,"Sandstone",""
"sandstone","chisel:sandstoneyellow",3,"Sandstone",""
"sandstone","chisel:sandstoneyellow",4,"Sandstone",""
"sandstone","chisel:sandstoneyellow",5,"Sandstone",""
"sandstone","chisel:sandstoneyellow",6,"Sandstone",""
"sandstone","chisel:sandstoneyellow",7,"Sandstone",""
"sandstone","chisel:sandstoneyellow",8,"Sandstone",""
"sandstone","chisel:sandstoneyellow",9,"Sandstone",""
"sandstone","chisel:sandstoneyellow",10,"Sandstone",""
"sandstone","chisel:sandstoneyellow",11,"Sandstone",""
"sandstone","chisel:sandstoneyellow",12,"Sandstone",""
"sandstone","chisel:sandstoneyellow",13,"Sandstone",""
"sandstone","chisel:sandstoneyellow",14,"Sandstone",""
"sandstone","chisel:sandstoneyellow",15,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",0,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",1,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",2,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",3,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",4,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",5,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",6,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",7,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",8,"Sandstone",""
"sandstone","chisel:sandstoneyellow1",9,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",0,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",1,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",2,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",3,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",4,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",5,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",6,"Sandstone",""
"sandstone","chisel:sandstoneyellow2",7,"Sandstone",""
"sandstone","minecraft:red_sandstone",32767,"(WILDCARD)",""
"sandstone","minecraft:sandstone",32767,"(WILDCARD)",""
"saplingRubber","techreborn:rubber_sapling",0,"Rubber Sapling",""
"sawStone","industrialrenewal:steel_saw",0,"Steel Saw",""
"servo","nuclearcraft:part",7,"Servomechanism",""
"shardBoron","jaopca:mekanism_shard.boron",0,"Boron Shard",""
"shardCobalt","jaopca:mekanism_shard.cobalt",0,"Cobalt Shard",""
"shardCopper","mekanism:shard",3,"Copper Shard",""
"shardGold","mekanism:shard",1,"Gold Shard",""
"shardIridium","jaopca:mekanism_shard.iridium",0,"Iridium Shard",""
"shardIron","mekanism:shard",0,"Iron Shard",""
"shardLead","mekanism:shard",6,"Lead Shard",""
"shardLithium","jaopca:mekanism_shard.lithium",0,"Lithium Shard",""
"shardMagnesium","jaopca:mekanism_shard.magnesium",0,"Magnesium Shard",""
"shardOsmium","mekanism:shard",2,"Osmium Shard",""
"shardSilver","mekanism:shard",5,"Silver Shard",""
"shardThorium","jaopca:mekanism_shard.thorium",0,"Thorium Shard",""
"shardTin","mekanism:shard",4,"Tin Shard",""
"shardTungsten","jaopca:mekanism_shard.tungsten",0,"Tungsten Shard",""
"shardUranium","jaopca:mekanism_shard.uranium",0,"Uranium Shard",""
"siliconNDoped","qmd:semiconductor",1,"N-Type Doped Silicon",""
"siliconPDoped","qmd:semiconductor",0,"P-Type Doped Silicon",""
"skullEnderResonator","enderio:item_material",43,"Ender Resonator",""
"skullGuardianDiode","enderio:item_material",56,"Guardian Diode",""
"skullSentientEnder","enderio:item_material",44,"Sentient Ender",""
"skullSkeletalContractor","enderio:item_material",45,"Skeletal Contractor",""
"skullZombieController","enderio:item_material",41,"Z-Logic Controller",""
"skullZombieElectrode","enderio:item_material",40,"Zombie Electrode",""
"skullZombieFrankenstein","enderio:item_material",42,"Frank'N'Zombie",""
"slabBricks","minecraft:stone_slab",4,"Bricks Slab",""
"slabCobblestone","minecraft:stone_slab",3,"Cobblestone Slab",""
"slabNetherBrick","minecraft:stone_slab",6,"Nether Brick Slab",""
"slabQuartz","minecraft:stone_slab",7,"Quartz Slab",""
"slabSandstone","minecraft:stone_slab",1,"Sandstone Slab",""
"slabStone","minecraft:stone_slab",0,"Stone Slab",""
"slabStoneBricks","minecraft:stone_slab",5,"Stone Bricks Slab",""
"slabWood","minecraft:wooden_slab",32767,"(WILDCARD)",""
"slabWood","techreborn:rubber_plank_double_slab",32767,"(WILDCARD)",""
"slabWoodAcacia","minecraft:wooden_slab",4,"Acacia Wood Slab",""
"slabWoodBirch","minecraft:wooden_slab",2,"Birch Wood Slab",""
"slabWoodDarkOak","minecraft:wooden_slab",5,"Dark Oak Wood Slab",""
"slabWoodJungle","minecraft:wooden_slab",3,"Jungle Wood Slab",""
"slabWoodOak","minecraft:wooden_slab",0,"Oak Wood Slab",""
"slabWoodSpruce","minecraft:wooden_slab",1,"Spruce Wood Slab",""
"slimeball","embers:adhesive",0,"Adhesive",""
"slimeball","industrialforegoing:pink_slime",0,"Pink Slime",""
"slimeball","minecraft:slime_ball",0,"Slimeball",""
"slimeballPink","industrialforegoing:pink_slime",0,"Pink Slime",""
"solenoidCopper","nuclearcraft:part",4,"Copper Solenoid",""
"solenoidMagnesiumDiboride","nuclearcraft:part",5,"Magnesium Diboride Solenoid",""
"spongeIron","industrialrenewal:sponge_iron",0,"Sponge Iron",""
"stairWood","minecraft:acacia_stairs",0,"Acacia Wood Stairs",""
"stairWood","minecraft:birch_stairs",0,"Birch Wood Stairs",""
"stairWood","minecraft:dark_oak_stairs",0,"Dark Oak Wood Stairs",""
"stairWood","minecraft:jungle_stairs",0,"Jungle Wood Stairs",""
"stairWood","minecraft:oak_stairs",0,"Oak Wood Stairs",""
"stairWood","minecraft:spruce_stairs",0,"Spruce Wood Stairs",""
"stairWood","techreborn:rubber_plank_stair",32767,"(WILDCARD)",""
"steelFrame","nuclearcraft:part",12,"Steel Chassis",""
"stickAdvancedAlloy","jaopca:stick.advanced_alloy",0,"Advanced Alloy Rod",""
"stickAluminium","jaopca:stick.aluminium",0,"Aluminium Rod",""
"stickAluminum","jaopca:stick.aluminum",0,"Aluminum Rod",""
"stickBeryllium","jaopca:stick.beryllium",0,"Beryllium Rod",""
"stickBoron","jaopca:stick.boron",0,"Boron Rod",""
"stickBrass","jaopca:stick.brass",0,"Brass Rod",""
"stickBronze","jaopca:stick.bronze",0,"Bronze Rod",""
"stickChrome","jaopca:stick.chromium",0,"Chromium Rod",""
"stickChromium","jaopca:stick.chromium",0,"Chromium Rod",""
"stickCobalt","jaopca:stick.cobalt",0,"Cobalt Rod",""
"stickConductiveIron","jaopca:stick.conductive_iron",0,"Conductive Iron Rod",""
"stickConstructionAlloy","jaopca:stick.construction_alloy",0,"Iron Alloy Rod",""
"stickCopper","jaopca:stick.copper",0,"Copper Rod",""
"stickCrudeSteel","jaopca:stick.crude_steel",0,"Crude Steel Rod",""
"stickCrystallineAlloy","jaopca:stick.crystalline_alloy",0,"Crystalline Alloy Rod",""
"stickCrystallinePinkSlime","jaopca:stick.crystalline_pink_slime",0,"Crystalline Pink Slime Rod",""
"stickDarkSteel","jaopca:stick.dark_steel",0,"Dark Steel Rod",""
"stickDawnstone","jaopca:stick.dawnstone",0,"Dawnstone Rod",""
"stickElectricalSteel","jaopca:stick.electrical_steel",0,"Electrical Steel Rod",""
"stickElectrotineAlloy","jaopca:stick.electrotine_alloy",0,"Electrotine Alloy Rod",""
"stickElectrum","jaopca:stick.electrum",0,"Electrum Rod",""
"stickEndSteel","jaopca:stick.end_steel",0,"End Steel Rod",""
"stickEnergeticAlloy","jaopca:stick.energetic_alloy",0,"Energetic Alloy Rod",""
"stickEnergeticSilver","jaopca:stick.energetic_silver",0,"Energetic Silver Rod",""
"stickExtreme","jaopca:stick.extreme",0,"Extreme Alloy Rod",""
"stickFerroboron","jaopca:stick.ferroboron",0,"Ferroboron Alloy Rod",""
"stickGold","jaopca:stick.gold",0,"Gold Rod",""
"stickGraphite","jaopca:stick.graphite",0,"Graphite Rod",""
"stickHSLASteel","jaopca:stick.h_s_l_a_steel",0,"HSLA Steel Rod",""
"stickHardCarbon","jaopca:stick.hard_carbon",0,"Hard Carbon Alloy Rod",""
"stickInvar","jaopca:stick.invar",0,"Invar Rod",""
"stickIridium","jaopca:stick.iridium",0,"Iridium Rod",""
"stickIron","industrialrenewal:stick_iron",0,"Iron Rod",""
"stickLead","jaopca:stick.lead",0,"Lead Rod",""
"stickLithium","jaopca:stick.lithium",0,"Lithium Rod",""
"stickMagnesium","jaopca:stick.magnesium",0,"Magnesium Rod",""
"stickMagnesiumDiboride","jaopca:stick.magnesium_diboride",0,"Magnesium Diboride Alloy Rod",""
"stickManganese","jaopca:stick.manganese",0,"Manganese Rod",""
"stickMelodicAlloy","jaopca:stick.melodic_alloy",0,"Melodic Alloy Rod",""
"stickMithril","jaopca:stick.mithril",0,"Mithril Rod",""
"stickNeodymium","jaopca:stick.neodymium",0,"Neodymium Rod",""
"stickNichrome","jaopca:stick.nichrome",0,"Nichrome Rod",""
"stickNickel","jaopca:stick.nickel",0,"Nickel Rod",""
"stickNiobium","jaopca:stick.niobium",0,"Niobium Rod",""
"stickNiobiumTin","jaopca:stick.niobium_tin",0,"Niobium-Tin Rod",""
"stickNiobiumTitanium","jaopca:stick.niobium_titanium",0,"Niobium-Titanium Rod",""
"stickOsmiridium","jaopca:stick.osmiridium",0,"Osmiridium Rod",""
"stickOsmium","jaopca:stick.osmium",0,"Osmium Rod",""
"stickPlatinum","jaopca:stick.platinum",0,"Platinum Rod",""
"stickPlutonium","jaopca:stick.plutonium",0,"Plutonium Rod",""
"stickPulsatingIron","jaopca:stick.pulsating_iron",0,"Pulsating Iron Rod",""
"stickRedAlloy","jaopca:stick.red_alloy",0,"Red Alloy Rod",""
"stickRedstoneAlloy","jaopca:stick.redstone_alloy",0,"Redstone Alloy Rod",""
"stickRefinedGlowstone","jaopca:stick.refined_glowstone",0,"Refined Glowstone Rod",""
"stickRefinedIron","jaopca:stick.refined_iron",0,"Refined Iron Rod",""
"stickRefinedObsidian","jaopca:stick.refined_obsidian",0,"Refined Obsidian Rod",""
"stickSiliconCarbide","jaopca:stick.silicon_carbide",0,"Silicon Carbide Rod",""
"stickSilver","jaopca:stick.silver",0,"Silver Rod",""
"stickSoularium","jaopca:stick.soularium",0,"Soularium Rod",""
"stickStainlessSteel","jaopca:stick.stainless_steel",0,"Stainless Steel Rod",""
"stickSteel","industrialrenewal:stick_steel",0,"Steel Rod",""
"stickStellarAlloy","jaopca:stick.stellar_alloy",0,"Stellar Alloy Rod",""
"stickSuperAlloy","jaopca:stick.super_alloy",0,"Super Alloy Rod",""
"stickThermoconducting","jaopca:stick.thermoconducting",0,"Thermoconducting Alloy Rod",""
"stickThorium","jaopca:stick.thorium",0,"Thorium Rod",""
"stickTin","jaopca:stick.tin",0,"Tin Rod",""
"stickTitanium","jaopca:stick.titanium",0,"Titanium Rod",""
"stickTough","jaopca:stick.tough",0,"Tough Alloy Rod",""
"stickTungsten","jaopca:stick.tungsten",0,"Tungsten Rod",""
"stickTungstenCarbide","jaopca:stick.tungsten_carbide",0,"Tungsten Carbide Rod",""
"stickTungstensteel","jaopca:stick.tungstensteel",0,"Tungstensteel Rod",""
"stickUranium","jaopca:stick.uranium",0,"Uranium Rod",""
"stickVibrantAlloy","jaopca:stick.vibrant_alloy",0,"Vibrant Alloy Rod",""
"stickVividAlloy","jaopca:stick.vivid_alloy",0,"Vivid Alloy Rod",""
"stickWood","minecraft:stick",0,"Stick",""
"stickWood","simplytea:tea_stick",0,"Tea Stick",""
"stickZinc","jaopca:stick.zinc",0,"Zinc Rod",""
"stickZircaloy","jaopca:stick.zircaloy",0,"Zircaloy Rod",""
"stickZirconium","jaopca:stick.zirconium",0,"Zirconium Rod",""
"stickZirconiumMolybdenum","jaopca:stick.zirconium_molybdenum",0,"Zirconium-Molybdenum Alloy Rod",""
"stone","chisel:stonebrick",0,"Chiseled Stone",""
"stone","chisel:stonebrick",1,"Chiseled Stone",""
"stone","chisel:stonebrick",2,"Chiseled Stone",""
"stone","chisel:stonebrick",3,"Chiseled Stone",""
"stone","chisel:stonebrick",4,"Chiseled Stone",""
"stone","chisel:stonebrick",5,"Chiseled Stone",""
"stone","chisel:stonebrick",6,"Chiseled Stone",""
"stone","chisel:stonebrick",7,"Chiseled Stone",""
"stone","chisel:stonebrick",8,"Chiseled Stone",""
"stone","chisel:stonebrick",9,"Chiseled Stone",""
"stone","chisel:stonebrick",10,"Chiseled Stone",""
"stone","chisel:stonebrick",11,"Chiseled Stone",""
"stone","chisel:stonebrick",12,"Chiseled Stone",""
"stone","chisel:stonebrick",13,"Chiseled Stone",""
"stone","chisel:stonebrick",14,"Chiseled Stone",""
"stone","chisel:stonebrick",15,"Chiseled Stone",""
"stone","chisel:stonebrick1",0,"Chiseled Stone",""
"stone","chisel:stonebrick1",1,"Chiseled Stone",""
"stone","chisel:stonebrick1",2,"Chiseled Stone",""
"stone","chisel:stonebrick1",3,"Chiseled Stone",""
"stone","chisel:stonebrick1",4,"Chiseled Stone",""
"stone","chisel:stonebrick1",5,"Chiseled Stone",""
"stone","chisel:stonebrick1",6,"Chiseled Stone",""
"stone","chisel:stonebrick1",7,"Chiseled Stone",""
"stone","chisel:stonebrick1",8,"Chiseled Stone",""
"stone","chisel:stonebrick1",9,"Chiseled Stone",""
"stone","chisel:stonebrick2",0,"Chiseled Stone",""
"stone","chisel:stonebrick2",1,"Chiseled Stone",""
"stone","chisel:stonebrick2",2,"Chiseled Stone",""
"stone","chisel:stonebrick2",3,"Chiseled Stone",""
"stone","chisel:stonebrick2",4,"Chiseled Stone",""
"stone","chisel:stonebrick2",5,"Chiseled Stone",""
"stone","chisel:stonebrick2",6,"Chiseled Stone",""
"stone","chisel:stonebrick2",7,"Chiseled Stone",""
"stone","chisel:stonebrick2",8,"Chiseled Stone",""
"stone","chisel:stonebrick2",9,"Chiseled Stone",""
"stone","minecraft:stone",0,"Stone",""
"stoneAndesite","chisel:andesite",0,"Andesite",""
"stoneAndesite","chisel:andesite",1,"Andesite",""
"stoneAndesite","chisel:andesite",2,"Andesite",""
"stoneAndesite","chisel:andesite",3,"Andesite",""
"stoneAndesite","chisel:andesite",4,"Andesite",""
"stoneAndesite","chisel:andesite",5,"Andesite",""
"stoneAndesite","chisel:andesite",6,"Andesite",""
"stoneAndesite","chisel:andesite",7,"Andesite",""
"stoneAndesite","chisel:andesite",8,"Andesite",""
"stoneAndesite","chisel:andesite",9,"Andesite",""
"stoneAndesite","chisel:andesite",10,"Andesite",""
"stoneAndesite","chisel:andesite",11,"Andesite",""
"stoneAndesite","chisel:andesite",12,"Andesite",""
"stoneAndesite","chisel:andesite",13,"Andesite",""
"stoneAndesite","chisel:andesite",14,"Andesite",""
"stoneAndesite","chisel:andesite",15,"Andesite",""
"stoneAndesite","chisel:andesite1",0,"Andesite",""
"stoneAndesite","chisel:andesite1",1,"Andesite",""
"stoneAndesite","chisel:andesite1",2,"Andesite",""
"stoneAndesite","chisel:andesite1",3,"Andesite",""
"stoneAndesite","chisel:andesite1",4,"Andesite",""
"stoneAndesite","chisel:andesite1",5,"Andesite",""
"stoneAndesite","chisel:andesite1",6,"Andesite",""
"stoneAndesite","chisel:andesite1",7,"Andesite",""
"stoneAndesite","chisel:andesite1",8,"Andesite",""
"stoneAndesite","chisel:andesite1",9,"Andesite",""
"stoneAndesite","chisel:andesite1",10,"Andesite",""
"stoneAndesite","chisel:andesite1",11,"Andesite",""
"stoneAndesite","chisel:andesite1",12,"Andesite",""
"stoneAndesite","chisel:andesite1",13,"Andesite",""
"stoneAndesite","chisel:andesite1",14,"Andesite",""
"stoneAndesite","chisel:andesite1",15,"Andesite",""
"stoneAndesite","chisel:andesite2",0,"Andesite",""
"stoneAndesite","minecraft:stone",5,"Andesite",""
"stoneAndesitePolished","chisel:andesite",0,"Andesite",""
"stoneAndesitePolished","chisel:andesite",1,"Andesite",""
"stoneAndesitePolished","chisel:andesite",2,"Andesite",""
"stoneAndesitePolished","chisel:andesite",3,"Andesite",""
"stoneAndesitePolished","chisel:andesite",4,"Andesite",""
"stoneAndesitePolished","chisel:andesite",5,"Andesite",""
"stoneAndesitePolished","chisel:andesite",6,"Andesite",""
"stoneAndesitePolished","chisel:andesite",7,"Andesite",""
"stoneAndesitePolished","chisel:andesite",8,"Andesite",""
"stoneAndesitePolished","chisel:andesite",9,"Andesite",""
"stoneAndesitePolished","chisel:andesite",10,"Andesite",""
"stoneAndesitePolished","chisel:andesite",11,"Andesite",""
"stoneAndesitePolished","chisel:andesite",12,"Andesite",""
"stoneAndesitePolished","chisel:andesite",13,"Andesite",""
"stoneAndesitePolished","chisel:andesite",14,"Andesite",""
"stoneAndesitePolished","chisel:andesite",15,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",0,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",1,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",2,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",3,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",4,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",5,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",6,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",7,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",8,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",9,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",10,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",11,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",12,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",13,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",14,"Andesite",""
"stoneAndesitePolished","chisel:andesite1",15,"Andesite",""
"stoneAndesitePolished","chisel:andesite2",0,"Andesite",""
"stoneAndesitePolished","minecraft:stone",6,"Polished Andesite",""
"stoneBasalt","chisel:basalt",0,"Basalt",""
"stoneBasalt","chisel:basalt",1,"Basalt",""
"stoneBasalt","chisel:basalt",2,"Basalt",""
"stoneBasalt","chisel:basalt",3,"Basalt",""
"stoneBasalt","chisel:basalt",4,"Basalt",""
"stoneBasalt","chisel:basalt",5,"Basalt",""
"stoneBasalt","chisel:basalt",6,"Basalt",""
"stoneBasalt","chisel:basalt",7,"Basalt",""
"stoneBasalt","chisel:basalt",8,"Basalt",""
"stoneBasalt","chisel:basalt",9,"Basalt",""
"stoneBasalt","chisel:basalt",10,"Basalt",""
"stoneBasalt","chisel:basalt",11,"Basalt",""
"stoneBasalt","chisel:basalt",12,"Basalt",""
"stoneBasalt","chisel:basalt",13,"Basalt",""
"stoneBasalt","chisel:basalt",14,"Basalt",""
